SituationID,SituationTitle,Genre,Character,CharacterID,Entity,Technology,Verb
1653,"15 minutes of biometric fame (maching faces to celeberties)","Art, Installation art",,,,"Facial recognition","Approaching, Intruding, Capturing, Detecting, Classifying, uploading, Labeling, Publishing"
1653,"15 minutes of biometric fame (maching faces to celeberties)","Art, Installation art",,,Image,,"Labeled, Published, Captured, Circulating"
1653,"15 minutes of biometric fame (maching faces to celeberties)","Art, Installation art",,,,"Facial recognition","Approaching, Intruding, Capturing, Detecting, Classifying, uploading, Labeling, Publishing"
1653,"15 minutes of biometric fame (maching faces to celeberties)","Art, Installation art",,,Image,,"Labeled, Published, Captured, Circulating"
1653,"15 minutes of biometric fame (maching faces to celeberties)","Art, Installation art",,,User,,"Detected, Matched, Posing, Classified"
1653,"15 minutes of biometric fame (maching faces to celeberties)","Art, Installation art",,,,"Facial recognition","Approaching, Intruding, Capturing, Detecting, Classifying, uploading, Labeling, Publishing"
1653,"15 minutes of biometric fame (maching faces to celeberties)","Art, Installation art",,,Creator,,"Selecting, Classifying, Categorising"
1652,"PHYSIOGNOMIC SCRUTINIZER (matching faces)","Art, Installation art",,,,"Facial recognition","Detecting, Identifying, Matching, Judging, Controlling, Failing, Classifying"
1652,"PHYSIOGNOMIC SCRUTINIZER (matching faces)","Art, Installation art",,,Creator,,"Selecting, Conceptualizing"
1652,"PHYSIOGNOMIC SCRUTINIZER (matching faces)","Art, Installation art",,,,"Facial recognition","Detecting, Identifying, Matching, Judging, Controlling, Failing, Classifying"
1652,"PHYSIOGNOMIC SCRUTINIZER (matching faces)","Art, Installation art",,,User,,"Accessing, Detected, Identified, Matched, Judged, Classified"
1652,"PHYSIOGNOMIC SCRUTINIZER (matching faces)","Art, Installation art",,,,"Facial recognition","Detecting, Identifying, Matching, Judging, Controlling, Failing, Classifying"
1652,"PHYSIOGNOMIC SCRUTINIZER (matching faces)","Art, Installation art",,,User,,"Accessing, Detected, Identified, Matched, Judged, Classified"
1652,"PHYSIOGNOMIC SCRUTINIZER (matching faces)","Art, Installation art",,,,"Facial recognition","Detecting, Identifying, Matching, Judging, Controlling, Failing, Classifying"
1652,"PHYSIOGNOMIC SCRUTINIZER (matching faces)","Art, Installation art",,,User,,"Accessing, Detected, Identified, Matched, Judged, Classified"
1652,"PHYSIOGNOMIC SCRUTINIZER (matching faces)","Art, Installation art",,,,"Facial recognition","Detecting, Identifying, Matching, Judging, Controlling, Failing, Classifying"
1652,"PHYSIOGNOMIC SCRUTINIZER (matching faces)","Art, Installation art",,,User,,"Accessing, Detected, Identified, Matched, Judged, Classified"
1652,"PHYSIOGNOMIC SCRUTINIZER (matching faces)","Art, Installation art",,,,"Facial recognition","Detecting, Identifying, Matching, Judging, Controlling, Failing, Classifying"
1652,"PHYSIOGNOMIC SCRUTINIZER (matching faces)","Art, Installation art",,,User,,"Accessing, Detected, Identified, Matched, Judged, Classified"
1652,"PHYSIOGNOMIC SCRUTINIZER (matching faces)","Art, Installation art",,,,"Facial recognition","Detecting, Identifying, Matching, Judging, Controlling, Failing, Classifying"
1652,"PHYSIOGNOMIC SCRUTINIZER (matching faces)","Art, Installation art",,,User,,"Accessing, Detected, Identified, Matched, Judged, Classified"
1652,"PHYSIOGNOMIC SCRUTINIZER (matching faces)","Art, Installation art",,,Creator,,"Selecting, Conceptualizing"
1651,"Level of Confidence (matching faces)",Art,,,,"Facial recognition","Matching, Detecting, Identifying, Failing, Comparing"
1651,"Level of Confidence (matching faces)",Art,,,User,,"Detected, Matched, Posing"
1651,"Level of Confidence (matching faces)",Art,,,User,,"Detected, Matched, Posing"
1651,"Level of Confidence (matching faces)",Art,,,User,,"Detected, Matched, Posing"
1651,"Level of Confidence (matching faces)",Art,,,,"Facial recognition","Matching, Detecting, Identifying, Failing, Comparing"
1651,"Level of Confidence (matching faces)",Art,,,,"Facial recognition","Matching, Detecting, Identifying, Failing, Comparing"
1651,"Level of Confidence (matching faces)",Art,,,,"Facial recognition","Matching, Detecting, Identifying, Failing, Comparing"
1651,"Level of Confidence (matching faces)",Art,,,,"Facial recognition","Matching, Detecting, Identifying, Failing, Comparing"
1650,"The Coded Gaze: Unmasking Algorithmic Bias (face detection failing)","Art, Video art","""Joy Buolamwini""",269,,,"Discriminated, Wearing, Masked, Tricking, Neglected"
1650,"The Coded Gaze: Unmasking Algorithmic Bias (face detection failing)","Art, Video art","""Joy Buolamwini""",269,,,"Discriminated, Wearing, Masked, Tricking, Neglected"
1650,"The Coded Gaze: Unmasking Algorithmic Bias (face detection failing)","Art, Video art","""Joy Buolamwini""",269,,,"Discriminated, Wearing, Masked, Tricking, Neglected"
1650,"The Coded Gaze: Unmasking Algorithmic Bias (face detection failing)","Art, Video art",,,,"Facial recognition","Detecting, Failing, Discriminating, Tricked, Neglecting"
1650,"The Coded Gaze: Unmasking Algorithmic Bias (face detection failing)","Art, Video art","""Joy Buolamwini""",269,,,"Discriminated, Wearing, Masked, Tricking, Neglected"
1650,"The Coded Gaze: Unmasking Algorithmic Bias (face detection failing)","Art, Video art",,,,"Facial recognition","Detecting, Failing, Discriminating, Tricked, Neglecting"
1650,"The Coded Gaze: Unmasking Algorithmic Bias (face detection failing)","Art, Video art","""Joy Buolamwini""",269,,,"Discriminated, Wearing, Masked, Tricking, Neglected"
1650,"The Coded Gaze: Unmasking Algorithmic Bias (face detection failing)","Art, Video art",,,,"Facial recognition","Detecting, Failing, Discriminating, Tricked, Neglecting"
1650,"The Coded Gaze: Unmasking Algorithmic Bias (face detection failing)","Art, Video art",,,Object,,"Assisting, Detected"
1650,"The Coded Gaze: Unmasking Algorithmic Bias (face detection failing)","Art, Video art",,,,"Facial recognition","Detecting, Failing, Discriminating, Tricked, Neglecting"
1650,"The Coded Gaze: Unmasking Algorithmic Bias (face detection failing)","Art, Video art",,,Object,,"Assisting, Detected"
1650,"The Coded Gaze: Unmasking Algorithmic Bias (face detection failing)","Art, Video art",,,,"Facial recognition","Detecting, Failing, Discriminating, Tricked, Neglecting"
1647,"Den Lengste Reisen (Stealing prosthetic eye to unlock door)",Game,,,,"Ocular implant","Falling, Replaced, Unlocking"
1647,"Den Lengste Reisen (Stealing prosthetic eye to unlock door)",Game,"April Ryan",1646,,,"Tricking, Replacing, Obfuscating, Unlocking"
1647,"Den Lengste Reisen (Stealing prosthetic eye to unlock door)",Game,"April Ryan",1646,,,"Tricking, Replacing, Obfuscating, Unlocking"
1647,"Den Lengste Reisen (Stealing prosthetic eye to unlock door)",Game,"April Ryan",1646,,,"Tricking, Replacing, Obfuscating, Unlocking"
1647,"Den Lengste Reisen (Stealing prosthetic eye to unlock door)",Game,"April Ryan",1646,,,"Tricking, Replacing, Obfuscating, Unlocking"
1647,"Den Lengste Reisen (Stealing prosthetic eye to unlock door)",Game,"Frank Minelli",1648,,,Tricked
1647,"Den Lengste Reisen (Stealing prosthetic eye to unlock door)",Game,,,,"Ocular implant","Falling, Replaced, Unlocking"
1647,"Den Lengste Reisen (Stealing prosthetic eye to unlock door)",Game,,,,Biometrics,"Tricked, Unlocked"
1647,"Den Lengste Reisen (Stealing prosthetic eye to unlock door)",Game,,,,"Ocular implant","Falling, Replaced, Unlocking"
1647,"Den Lengste Reisen (Stealing prosthetic eye to unlock door)",Game,,,,Biometrics,"Tricked, Unlocked"
1645,"A Closed and Common Orbit (Sidra gets petbots)","Narrative, Novel",Sidra,1643,,,"Connected, Watching, Pleased, Disguised, Dispersed"
1645,"A Closed and Common Orbit (Sidra gets petbots)","Narrative, Novel",,,,"Surveillance cameras","Connected, Empowering"
1645,"A Closed and Common Orbit (Sidra gets petbots)","Narrative, Novel",,,,UGV,"Networked, Roaming, Empowering"
1645,"A Closed and Common Orbit (Sidra gets petbots)","Narrative, Novel",,,,UGV,"Networked, Roaming, Empowering"
1645,"A Closed and Common Orbit (Sidra gets petbots)","Narrative, Novel",,,,UGV,"Networked, Roaming, Empowering"
1645,"A Closed and Common Orbit (Sidra gets petbots)","Narrative, Novel",Sidra,1643,,,"Connected, Watching, Pleased, Disguised, Dispersed"
1645,"A Closed and Common Orbit (Sidra gets petbots)","Narrative, Novel",,,,AI,"Watching, Connected, Empowered"
1645,"A Closed and Common Orbit (Sidra gets petbots)","Narrative, Novel",Sidra,1643,,,"Connected, Watching, Pleased, Disguised, Dispersed"
1645,"A Closed and Common Orbit (Sidra gets petbots)","Narrative, Novel",,,,AI,"Watching, Connected, Empowered"
1645,"A Closed and Common Orbit (Sidra gets petbots)","Narrative, Novel",Sidra,1643,,,"Connected, Watching, Pleased, Disguised, Dispersed"
1645,"A Closed and Common Orbit (Sidra gets petbots)","Narrative, Novel",,,,AI,"Watching, Connected, Empowered"
1645,"A Closed and Common Orbit (Sidra gets petbots)","Narrative, Novel",Sidra,1643,,,"Connected, Watching, Pleased, Disguised, Dispersed"
1645,"A Closed and Common Orbit (Sidra gets petbots)","Narrative, Novel",,,,"Surveillance cameras","Connected, Empowering"
1644,"A Closed and Common Orbit (AI gets a body kit)","Narrative, Novel",Sidra,1643,,,"Overwhelmed, Disoriented, Disabled, Processing, Panicking"
1644,"A Closed and Common Orbit (AI gets a body kit)","Narrative, Novel",,,,"Surveillance cameras","Lacking, Compared, Limiting"
1644,"A Closed and Common Orbit (AI gets a body kit)","Narrative, Novel",,,,"Surveillance cameras","Lacking, Compared, Limiting"
1644,"A Closed and Common Orbit (AI gets a body kit)","Narrative, Novel",,,,"Surveillance cameras","Lacking, Compared, Limiting"
1644,"A Closed and Common Orbit (AI gets a body kit)","Narrative, Novel",Sidra,1643,,,"Overwhelmed, Disoriented, Disabled, Processing, Panicking"
1644,"A Closed and Common Orbit (AI gets a body kit)","Narrative, Novel",Sidra,1643,,,"Overwhelmed, Disoriented, Disabled, Processing, Panicking"
1644,"A Closed and Common Orbit (AI gets a body kit)","Narrative, Novel",Sidra,1643,,,"Overwhelmed, Disoriented, Disabled, Processing, Panicking"
1644,"A Closed and Common Orbit (AI gets a body kit)","Narrative, Novel",Sidra,1643,,,"Overwhelmed, Disoriented, Disabled, Processing, Panicking"
1640,"Terra Mars (generating a representation of a new planet)","Art, Video art",,,,"Image generation, Machine learning","Generating, Learning, Combining, Mapping"
1640,"Terra Mars (generating a representation of a new planet)","Art, Video art",,,Image,,"Generated, Visualising, Representing"
1640,"Terra Mars (generating a representation of a new planet)","Art, Video art",,,,"Image generation, Machine learning","Generating, Learning, Combining, Mapping"
1640,"Terra Mars (generating a representation of a new planet)","Art, Video art",,,Image,,"Generated, Visualising, Representing"
1640,"Terra Mars (generating a representation of a new planet)","Art, Video art",,,,"Image generation, Machine learning","Generating, Learning, Combining, Mapping"
1640,"Terra Mars (generating a representation of a new planet)","Art, Video art",,,Image,,"Generated, Visualising, Representing"
1640,"Terra Mars (generating a representation of a new planet)","Art, Video art",,,Creator,,"Choosing, Training, Collecting, Conceptualizing, Imagining"
1640,"Terra Mars (generating a representation of a new planet)","Art, Video art",,,Creator,,"Choosing, Training, Collecting, Conceptualizing, Imagining"
1640,"Terra Mars (generating a representation of a new planet)","Art, Video art",,,Creator,,"Choosing, Training, Collecting, Conceptualizing, Imagining"
1640,"Terra Mars (generating a representation of a new planet)","Art, Video art",,,Creator,,"Choosing, Training, Collecting, Conceptualizing, Imagining"
1640,"Terra Mars (generating a representation of a new planet)","Art, Video art",,,,"Image generation, Machine learning","Generating, Learning, Combining, Mapping"
1640,"Terra Mars (generating a representation of a new planet)","Art, Video art",,,Creator,,"Choosing, Training, Collecting, Conceptualizing, Imagining"
1639,"Infinite Detail (Selfie while being held up in the airport)","Narrative, Novel","Rushdi Mannan",653,,,"Posing, Photographing, Hiding, Startled, Communicating"
1639,"Infinite Detail (Selfie while being held up in the airport)","Narrative, Novel",,,,"Augmented reality, Camera","Photographing, Sending, Receiving, Detected"
1639,"Infinite Detail (Selfie while being held up in the airport)","Narrative, Novel","Rushdi Mannan",653,,,"Posing, Photographing, Hiding, Startled, Communicating"
1639,"Infinite Detail (Selfie while being held up in the airport)","Narrative, Novel",,,,"Object recognition, Surveillance cameras","Detecting, Alerting, Summoning"
1639,"Infinite Detail (Selfie while being held up in the airport)","Narrative, Novel","Rushdi Mannan",653,,,"Posing, Photographing, Hiding, Startled, Communicating"
1639,"Infinite Detail (Selfie while being held up in the airport)","Narrative, Novel",,,,"Object recognition, Surveillance cameras","Detecting, Alerting, Summoning"
1639,"Infinite Detail (Selfie while being held up in the airport)","Narrative, Novel","Rushdi Mannan",653,,,"Posing, Photographing, Hiding, Startled, Communicating"
1639,"Infinite Detail (Selfie while being held up in the airport)","Narrative, Novel",,,,"Object recognition, Surveillance cameras","Detecting, Alerting, Summoning"
1639,"Infinite Detail (Selfie while being held up in the airport)","Narrative, Novel","Rushdi Mannan",653,,,"Posing, Photographing, Hiding, Startled, Communicating"
1639,"Infinite Detail (Selfie while being held up in the airport)","Narrative, Novel",,,"Law enforcement",,"Arriving, Yelling, Panicking"
1639,"Infinite Detail (Selfie while being held up in the airport)","Narrative, Novel",,,,"Augmented reality, Camera","Photographing, Sending, Receiving, Detected"
1639,"Infinite Detail (Selfie while being held up in the airport)","Narrative, Novel",,,"Law enforcement",,"Arriving, Yelling, Panicking"
1639,"Infinite Detail (Selfie while being held up in the airport)","Narrative, Novel",,,,"Augmented reality, Camera","Photographing, Sending, Receiving, Detected"
1639,"Infinite Detail (Selfie while being held up in the airport)","Narrative, Novel",,,"Law enforcement",,"Arriving, Yelling, Panicking"
1639,"Infinite Detail (Selfie while being held up in the airport)","Narrative, Novel",,,,"Augmented reality, Camera","Photographing, Sending, Receiving, Detected"
1635,"A Song for a New Day (homogenous VR avatars)","Narrative, Novel",,,,"Virtual reality","Homogenizing, Simulating, Obscuring"
1635,"A Song for a New Day (homogenous VR avatars)","Narrative, Novel",,,,"Virtual reality","Homogenizing, Simulating, Obscuring"
1635,"A Song for a New Day (homogenous VR avatars)","Narrative, Novel",,,,"Virtual reality","Homogenizing, Simulating, Obscuring"
1636,"Finis Terra (machine learning for environmental management)","Art, Installation art",,,,"Machine learning","Analysing, Predicting, Datafying, Surveying, Classifying"
1636,"Finis Terra (machine learning for environmental management)","Art, Installation art",,,Corporation,,"Investing, Speculating, Accumulating, Acquiring, Managing, Controlling"
